instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_medium_seed5,layered,medium,5,500,3,off_off,0,0,8908,1,0.6333,"(l1,l3,tr1)",0.6667,"(l5,l8,tr1,k1)",0.6667,"(l5,l8,tr1,k1)",p2,16,36,False,120.028,[],8408,8092,316,True,0.045,[],OK
layered_medium_seed5,layered,medium,5,500,3,hetero,1,0,8908,1,0.6333,"(l1,l3,tr1)",0.8333,"(l5,l8,tr1,k2)",0.8333,"(l5,l8,tr1,k2)",p2,2,43,False,120.028,[],8408,8092,316,True,0.038,[],OK
layered_medium_seed5,layered,medium,5,500,3,conc,0,1,8908,1,0.6333,"(l1,l3,tr1)",0.7333,"(l5,l8,tr1,k1)",0.7333,"(l5,l8,tr1,k1)",p2,9,39,False,120.028,[],8408,8244,164,False,120.007,[],OK
layered_medium_seed5,layered,medium,5,500,3,both,1,1,8908,1,0.6333,"(l1,l3,tr1)",0.7667,"(l5,l8,tr1,k2)",0.7667,"(l5,l8,tr1,k2)",p2,5,42,False,120.028,[],8408,8168,240,False,120.012,[],OK
layered_medium_seed5,layered,medium,5,750,3,off_off,0,0,9046,1,0.6333,"(l3,l5,tr1)",0.8,"(l2,l3,tr1,k1)",0.8,"(l2,l3,tr1,k1)",p1,24,38,False,120.03,[],8296,7208,1088,True,39.486,[],OK
layered_medium_seed5,layered,medium,5,750,3,hetero,1,0,9046,1,0.6333,"(l3,l5,tr1)",0.8,"(l5,l8,tr1,k3)",0.8,"(l5,l8,tr1,k3)",p3,2,45,False,120.03,[],8296,7208,1088,False,120.007,[],OK
layered_medium_seed5,layered,medium,5,750,3,conc,0,1,9046,1,0.6333,"(l3,l5,tr1)",0.8,"(l5,l8,tr1,k1)",0.8,"(l5,l8,tr1,k1)",p3,21,45,False,120.03,[],8296,7512,784,False,120.01,[],OK
layered_medium_seed5,layered,medium,5,750,3,both,1,1,9046,1,0.6333,"(l3,l5,tr1)",0.8,"(l5,l8,tr1,k2)",0.8,"(l5,l8,tr1,k2)",p3,19,46,False,120.03,[],8296,7512,784,False,120.009,[],OK
layered_medium_seed5,layered,medium,5,1000,3,off_off,0,0,11164,2,0.6333,"(l1,l5,tr2)",0.6667,"(l5,l7,tr1,k3)",0.6667,"(l5,l7,tr1,k3)",p2,18,33,False,120.031,[],9164,8608,556,False,120.012,[],OK
layered_medium_seed5,layered,medium,5,1000,3,hetero,1,0,11164,2,0.6333,"(l1,l5,tr2)",0.7333,"(l5,l7,tr1,k2)",0.7333,"(l5,l7,tr1,k2)",p2,0,33,False,120.031,[],9164,8608,556,False,120.58,[],OK
layered_medium_seed5,layered,medium,5,1000,3,conc,0,1,11164,2,0.6333,"(l1,l5,tr2)",0.7667,"(l1,l5,tr1,k1)",0.7667,"(l1,l5,tr1,k1)",p2,5,39,False,120.031,[],9164,9000,164,False,120.036,[],OK
layered_medium_seed5,layered,medium,5,1000,3,both,1,1,11164,2,0.6333,"(l1,l5,tr2)",0.7667,"(l1,l5,tr1,k1)",0.7667,"(l1,l5,tr1,k1)",p2,5,41,False,120.031,[],9164,8912,252,False,120.029,[],OK
