instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_small_seed3,layered,small,3,0,3,hetero,1,0,5756,6,0.1667,"(l4,l5,tr2)",0.8667,"(l1,l4,tr1,k4)",0.8667,"(l1,l4,tr1,k4)",p1,4,0,True,36.3,[],5756,4564,1192,False,60.011,[],OK
layered_small_seed3,layered,small,3,0,3,conc,0,1,5756,6,0.1667,"(l4,l5,tr2)",0.8667,"(l1,l4,tr1,k3)",0.8667,"(l1,l4,tr1,k3)",p1,28,2,True,36.3,[],5756,5448,308,False,60.019,[],OK
layered_small_seed3,layered,small,3,0,3,both,1,1,5756,6,0.1667,"(l4,l5,tr2)",0.8667,"(l1,l4,tr1,k5)",0.8667,"(l1,l4,tr1,k5)",p1,27,2,True,36.3,[],5756,5312,444,False,60.015,[],OK
layered_small_seed3,layered,small,3,300,3,off_off,0,0,6980,1,0.1667,"(l4,l5,tr2)",0.8667,"(l3,l6,tr1,k2)",0.8667,"(l3,l6,tr1,k2)",p2,12,11,False,60.016,[],6680,5248,1432,False,60.019,[],OK
layered_small_seed3,layered,small,3,300,3,hetero,1,0,6980,1,0.1667,"(l4,l5,tr2)",0.8667,"(l3,l6,tr1,k1)",0.8667,"(l3,l6,tr1,k1)",p2,3,10,False,60.016,[],6680,5248,1432,False,60.019,[],OK
layered_small_seed3,layered,small,3,300,3,conc,0,1,6980,1,0.1667,"(l4,l5,tr2)",0.8667,"(l3,l6,tr1,k1)",0.8667,"(l3,l6,tr1,k1)",p2,23,10,False,60.016,[],6680,6440,240,False,60.012,[],OK
layered_small_seed3,layered,small,3,300,3,both,1,1,6980,1,0.1667,"(l4,l5,tr2)",0.8667,"(l2,l3,tr1,k5)",0.8667,"(l2,l3,tr1,k5)",p2,25,10,False,60.016,[],6680,6328,352,False,60.01,[],OK
layered_small_seed3,layered,small,3,500,3,off_off,0,0,7420,0,0.6667,"(l2,l3,tr1)",0.8667,"(l3,l5,tr1,k1)",0.8667,"(l3,l5,tr1,k1)",p1,14,8,False,98.039,[],7420,5744,1676,False,61.549,[],OK
layered_small_seed3,layered,small,3,500,3,hetero,1,0,7420,0,0.6667,"(l2,l3,tr1)",0.8667,"(l3,l5,tr1,k2)",0.8667,"(l3,l5,tr1,k2)",p1,5,5,False,98.039,[],7420,5744,1676,False,64.549,[],OK
layered_small_seed3,layered,small,3,500,3,conc,0,1,7420,0,0.6667,"(l2,l3,tr1)",0.8667,"(l3,l6,tr1,k1)",0.8667,"(l3,l6,tr1,k1)",p2,15,7,False,98.039,[],7420,6392,1028,False,61.579,[],OK
layered_small_seed3,layered,small,3,500,3,both,1,1,7420,0,0.6667,"(l2,l3,tr1)",0.8667,"(l3,l6,tr1,k4)",0.8667,"(l3,l6,tr1,k4)",p2,17,7,False,98.039,[],7420,6572,848,False,61.952,[],OK
layered_small_seed3,layered,small,3,750,3,off_off,0,0,7216,0,0.6667,"(l2,l3,tr1)",0.8667,"(l3,l6,tr1,k3)",0.8667,"(l3,l6,tr1,k3)",p2,10,6,False,61.391,[],7216,5744,1472,False,60.041,[],OK
