instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_large_seed3,layered,large,3,0,3,both,1,1,13716,4,0.5333,"(l2,l4,tr2)",0.8333,"(l2,l5,tr2,k1)",0.8333,"(l2,l5,tr2,k1)",p4,13,41,False,200.062,[],13716,11593,2123,False,200.02,[],OK
layered_large_seed3,layered,large,3,1000,3,off_off,0,0,18689,2,0.5333,"(l4,l7,tr1)",0.8,"(l2,l4,tr2,k7)",0.8,"(l2,l4,tr2,k7)",p4,8,63,False,200.062,[],16689,13790,2899,False,200.02,[],OK
layered_large_seed3,layered,large,3,1000,3,hetero,1,0,18689,2,0.5333,"(l4,l7,tr1)",0.8,"(l1,l4,tr2,k1)",0.8,"(l1,l4,tr2,k1)",p3,3,63,False,200.062,[],16689,13790,2899,False,200.024,[],OK
layered_large_seed3,layered,large,3,1000,3,conc,0,1,18689,2,0.5333,"(l4,l7,tr1)",0.8,"(l6,l7,tr2,k2)",0.8,"(l6,l7,tr2,k2)",p4,10,44,False,200.062,[],16689,13790,2899,False,200.031,[],OK
layered_large_seed3,layered,large,3,1000,3,both,1,1,18689,2,0.5333,"(l4,l7,tr1)",0.8,"(l1,l4,tr2,k2)",0.8,"(l1,l4,tr2,k2)",p3,8,47,False,200.062,[],16689,13790,2899,False,200.028,[],OK
layered_medium_seed1,layered,medium,1,0,3,off_off,0,0,14066,0,0.7,"(l1,l4,tr2)",0.8333,"(l3,l6,tr2,k2)",0.8333,"(l3,l6,tr2,k2)",p1,9,40,False,100.032,[],14066,11568,2498,False,100.019,[],OK
layered_medium_seed1,layered,medium,1,0,3,hetero,1,0,14066,0,0.7,"(l1,l4,tr2)",0.8333,"(l3,l6,tr2,k2)",0.8333,"(l3,l6,tr2,k2)",p1,9,40,False,100.032,[],14066,11568,2498,False,100.018,[],OK
layered_medium_seed1,layered,medium,1,0,3,conc,0,1,14066,0,0.7,"(l1,l4,tr2)",0.8333,"(l1,l5,tr2,k4)",0.8333,"(l1,l5,tr2,k4)",p1,9,40,False,100.032,[],14066,11568,2498,False,100.02,[],OK
layered_medium_seed1,layered,medium,1,0,3,both,1,1,14066,0,0.7,"(l1,l4,tr2)",0.8333,"(l3,l6,tr2,k2)",0.8333,"(l3,l6,tr2,k2)",p1,9,40,False,100.032,[],14066,11568,2498,False,100.016,[],OK
layered_medium_seed1,layered,medium,1,1000,3,off_off,0,0,20092,1,0.6333,"(l4,l3,tr1)",0.8,"(l5,l8,tr2,k1)",0.8,"(l5,l8,tr2,k1)",p2,10,35,False,100.038,[],19092,14926,4166,False,100.023,[],OK
layered_large_seed1,layered,large,1,0,3,off_off,0,0,17463,1,0.6333,"(l2,l7,tr2)",0.8667,"(l6,l7,tr2,k1)",0.8667,"(l6,l7,tr2,k1)",p2,10,51,False,600.051,[],17463,14663,2800,False,600.018,[],OK
layered_medium_seed1,layered,medium,1,1000,3,hetero,1,0,20092,1,0.6333,"(l4,l3,tr1)",0.8333,"(l1,l4,tr2,k8)",0.8333,"(l1,l4,tr2,k8)",p1,2,37,False,100.038,[],19092,14926,4166,False,100.022,[],OK
